"the movie isn't always easy to look at . but if it is indeed a duty of art to reflect life , than leigh has created a masterful piece of artistry right here . ",+
the casting of von sydow . . . is itself intacto's luckiest stroke . ,+
the humor and humanity of monsoon wedding are in perfect balance . ,+
vereté has a whip-smart sense of narrative bluffs . ,+
could the whole plan here have been to produce something that makes fatal attraction look like a classic by comparison ? that's the only sane rationale i can think of for swimfan's existence . ,-
"pretty darn good , despite its smarty-pants aura . ",+
me without you has a bracing truth that's refreshing after the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood . ,+
"satisfyingly scarifying , fresh and old-fashioned at the same time . ",+
watching spirited away is like watching an eastern imagination explode . ,+
"the story has its redundancies , and the young actors , not very experienced , are sometimes inexpressive . ",-
jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives . ,+
refreshing . ,+
"[sports] admirable energy , full-bodied characterizations and narrative urgency . ",+
"[lawrence bounces] all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ",+
genuinely touching because it's realistic about all kinds of love . ,+
"the film's unhurried pace is actually one of its strengths . entirely appropriately , the tale unfolds like a lazy summer afternoon and concludes with the crisp clarity of a fall dawn . ",+
"every moment crackles with tension , and by the end of the flick , you're on the edge of your seat . ",+
"like a three-ring circus , there are side stories aplenty -- none of them memorable . ",-
has the capability of effecting change and inspiring hope . ,+
"yes , i have given this movie a rating of zero . but fans of the show should not consider this a diss . consider it 'perfection . '",-
"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . ",-
a wretched movie that reduces the second world war to one man's quest to find an old flame . ,-
"the main story . . . is compelling enough , but it's difficult to shrug off the annoyance of that chatty fish . ",+
i spied with my little eye . . . a mediocre collection of cookie-cutter action scenes and occasionally inspired dialogue bits,-
"while this has the making of melodrama , the filmmaker cuts against this natural grain , producing a work that's more interested in asking questions than in answering them . ",+
"for its 100 minutes running time , you'll wait in vain for a movie to happen . ",-
thumbs up to paxton for not falling into the hollywood trap and making a vanity project with nothing new to offer . ,+
it's loud and boring ; watching it is like being trapped at a bad rock concert . ,-
i simply can't recommend it enough . ,+
"i stopped thinking about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights . ",+
"the film is small in scope , yet perfectly formed . ",+
"remember the kind of movie we were hoping "" ecks vs . sever "" or "" xxx "" was going to be ? this is it . ",+
"it made me feel unclean , and i'm the guy who liked there's something about mary and both american pie movies . oh , and booty call . ",-
"one of those movies that catches you up in something bigger than yourself , namely , an archetypal desire to enjoy good trash every now and then . ",+
the sheer joy and pride they took in their work -- and in each other -- shines through every frame . ,+
"instead of trying to bust some blondes , [diggs] should be probing why a guy with his talent ended up in a movie this bad . ",-
the whole mess boils down to a transparently hypocritical work that feels as though it's trying to set the women's liberation movement back 20 years . ,-
"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater . ",-
"lacks the spirit of the previous two , and makes all those jokes about hos and even more unmentionable subjects seem like mere splashing around in the muck . ",-
